"gene"	"ark1B"	"ark2B"	"blrB"	"polB"	"revB"	"pcnB"
"Potri.016G011400"	0	0	0	0	"0"	"0"
"Potri.016G011500"	0	0	0	0	"0"	"0"
"Potri.016G011600"	1	0	0	0	"0"	"1"
"Potri.016G011700"	1	0	0	0	"0"	"0"
"Potri.016G011800"	0	0	1	1	"0"	"0"
"Potri.016G011900"	0	0	0	0	"0"	"0"
"Potri.016G012000"	0	0	0	0	"1"	"0"
"Potri.016G012100"	0	0	0	0	"1"	"0"
"Potri.016G012200"	0	0	0	0	"0"	"0"
"Potri.016G012300"	0	0	1	0	"0"	"0"
"Potri.016G012400"	0	0	1	1	"0"	"0"
"Potri.016G012500"	0	0	0	0	"0"	"0"
"Potri.016G012600"	0	0	0	0	"0"	"0"
"Potri.016G012700"	0	0	0	0	"0"	"0"
"Potri.016G012800"	0	0	1	0	"0"	"0"
"Potri.016G012900"	1	0	1	1	"0"	"0"
"Potri.016G013000"	0	0	1	1	"0"	"0"
"Potri.016G013100"	1	1	1	0	"0"	"1"
"Potri.016G013200"	0	0	0	0	"0"	"0"
"Potri.016G013300"	1	0	0	0	"0"	"0"
"Potri.016G013400"	1	0	0	0	"0"	"0"
"Potri.016G013500"	1	0	0	0	"0"	"0"
"Potri.016G013600"	0	0	0	0	"0"	"0"
"Potri.016G013700"	0	0	0	0	"0"	"0"
"Potri.016G013800"	0	0	0	0	"0"	"0"
"Potri.016G013900"	1	1	0	0	"0"	"0"
"Potri.016G014000"	1	1	0	0	"0"	"0"
"Potri.016G014100"	0	0	0	0	"0"	"0"
"Potri.016G014200"	0	0	0	0	"0"	"0"
"Potri.016G014300"	0	0	0	0	"0"	"1"
"Potri.016G014400"	0	0	1	0	"0"	"1"
"Potri.016G014500"	0	0	0	0	"0"	"0"
"Potri.016G014600"	0	0	0	0	"0"	"0"
"Potri.016G014700"	0	0	0	0	"0"	"1"
"Potri.016G014800"	1	0	0	0	"0"	"0"
"Potri.016G014900"	1	0	0	0	"0"	"0"
"Potri.016G015000"	1	0	0	0	"0"	"0"
"Potri.016G015100"	1	0	0	0	"0"	"0"
"Potri.016G015200"	0	0	1	1	"0"	"0"
"Potri.016G015300"	0	0	0	0	"0"	"0"
"Potri.016G015400"	1	0	0	0	"0"	"0"
"Potri.016G015500"	0	0	0	0	"0"	"0"
"Potri.016G015600"	0	0	1	1	"0"	"0"
"Potri.016G015700"	0	0	0	0	"0"	"0"
"Potri.016G015800"	0	0	0	0	"0"	"0"
"Potri.016G015900"	0	0	1	1	"0"	"0"
"Potri.016G016000"	0	0	0	0	"0"	"0"
"Potri.016G016100"	0	0	0	0	"0"	"0"
"Potri.016G016200"	0	0	0	0	"0"	"0"
"Potri.016G016300"	0	0	0	0	"0"	"0"
"Potri.016G016400"	0	0	0	0	"0"	"0"
"Potri.016G016500"	0	0	0	0	"0"	"0"
"Potri.016G016600"	0	0	0	0	"0"	"0"
"Potri.016G016700"	0	0	0	0	"0"	"0"
"Potri.016G016800"	0	0	0	0	"0"	"0"
"Potri.016G016900"	0	0	0	0	"0"	"0"
"Potri.016G017000"	0	0	0	0	"0"	"0"
"Potri.016G017100"	0	0	0	0	"0"	"1"
"Potri.016G017200"	0	0	0	0	"0"	"0"
"Potri.016G017300"	1	0	0	0	"0"	"0"
"Potri.016G017400"	1	0	0	0	"0"	"0"
"Potri.016G017500"	1	0	0	0	"0"	"0"
"Potri.016G017600"	0	0	0	0	"0"	"0"
"Potri.016G017700"	0	0	0	0	"0"	"0"
"Potri.016G017800"	0	0	0	0	"0"	"0"
"Potri.016G017900"	0	0	0	0	"0"	"0"
"Potri.016G018000"	0	0	0	0	"0"	"1"
"Potri.016G018100"	1	0	0	0	"0"	"0"
"Potri.016G018200"	1	1	0	0	"0"	"0"
"Potri.016G018300"	1	1	1	1	"0"	"0"
"Potri.016G018400"	1	0	1	1	"0"	"0"
"Potri.016G018500"	1	0	0	0	"0"	"0"
"Potri.016G018600"	0	0	0	0	"0"	"0"
"Potri.016G018700"	0	0	0	0	"0"	"0"
"Potri.016G018800"	1	0	0	0	"0"	"1"
"Potri.016G018900"	0	0	0	0	"0"	"0"
"Potri.016G019000"	1	0	0	0	"0"	"0"
"Potri.016G019100"	0	0	0	0	"0"	"0"
"Potri.016G019200"	0	0	0	0	"0"	"0"
"Potri.016G019300"	1	0	0	0	"0"	"0"
"Potri.016G019400"	0	0	0	0	"0"	"0"
"Potri.016G019500"	0	0	0	0	"0"	"0"
"Potri.016G019600"	0	0	0	0	"0"	"0"
"Potri.016G019700"	1	0	0	0	"0"	"1"
"Potri.016G019800"	1	0	0	0	"0"	"0"
"Potri.016G019900"	1	0	0	0	"0"	"0"
"Potri.016G020000"	0	0	0	0	"0"	"1"
"Potri.016G020100"	1	0	0	0	"0"	"0"
"Potri.016G020200"	0	0	0	0	"0"	"0"
"Potri.016G020300"	0	0	0	0	"0"	"0"
"Potri.016G020400"	0	0	0	0	"0"	"0"
"Potri.016G020500"	0	0	0	0	"0"	"0"
"Potri.016G020600"	0	0	0	0	"0"	"0"
"Potri.016G020700"	0	0	0	0	"0"	"1"
"Potri.016G020800"	0	0	0	0	"0"	"0"
"Potri.016G020900"	0	0	0	0	"0"	"0"
"Potri.016G021000"	0	0	0	0	"0"	"0"
"Potri.016G021100"	0	0	0	0	"0"	"0"
"Potri.016G021200"	0	0	0	0	"0"	"0"
"Potri.016G021300"	0	0	0	0	"0"	"0"
"Potri.016G021400"	0	0	0	0	"0"	"0"
"Potri.016G021500"	0	0	0	0	"0"	"0"
"Potri.016G021600"	0	0	0	0	"0"	"0"
"Potri.016G021700"	0	0	0	0	"0"	"0"
"Potri.016G021800"	0	0	0	0	"0"	"0"
"Potri.016G021900"	0	0	0	0	"0"	"0"
"Potri.016G022000"	0	0	0	0	"0"	"0"
"Potri.016G022100"	0	0	0	0	"0"	"0"
"Potri.016G022200"	0	0	0	0	"0"	"0"
"Potri.016G022300"	0	0	0	0	"0"	"0"
"Potri.016G022400"	0	0	0	0	"0"	"0"
"Potri.016G022500"	0	0	0	0	"0"	"1"
"Potri.016G022600"	0	0	0	0	"0"	"1"
"Potri.016G022700"	1	0	1	1	"0"	"0"
"Potri.016G022800"	1	1	0	0	"0"	"0"
"Potri.016G022900"	1	0	0	0	"0"	"0"
"Potri.016G023000"	1	1	0	0	"0"	"0"
"Potri.016G023100"	1	0	0	0	"0"	"0"
"Potri.016G023200"	0	0	0	0	"0"	"0"
"Potri.016G023300"	0	0	0	0	"0"	"0"
"Potri.016G023400"	0	0	0	0	"0"	"0"
"Potri.016G023500"	1	0	0	0	"0"	"0"
"Potri.016G023600"	0	0	0	0	"0"	"0"
"Potri.016G023700"	1	0	0	0	"0"	"0"
"Potri.016G023800"	1	0	0	0	"0"	"0"
"Potri.016G023900"	0	0	0	0	"0"	"0"
"Potri.016G024000"	0	0	0	0	"0"	"0"
"Potri.016G024100"	0	0	0	0	"0"	"0"
"Potri.016G024200"	0	0	0	0	"0"	"0"
"Potri.016G024300"	1	1	1	1	"0"	"0"
"Potri.016G024400"	1	0	1	0	"0"	"0"
"Potri.016G024500"	0	0	0	0	"0"	"0"
"Potri.016G024600"	0	0	0	0	"1"	"1"
"Potri.016G024700"	0	0	0	0	"1"	"0"
"Potri.016G024800"	1	0	1	0	"0"	"0"
"Potri.016G024900"	1	0	0	0	"0"	"0"
"Potri.016G025000"	1	0	0	0	"0"	"0"
"Potri.016G025100"	1	1	0	0	"0"	"0"
"Potri.016G025200"	0	0	0	0	"0"	"0"
"Potri.016G025300"	1	0	0	0	"0"	"1"
"Potri.016G025400"	1	0	0	0	"0"	"0"
"Potri.016G025500"	1	1	0	0	"0"	"0"
"Potri.016G025600"	1	1	0	0	"0"	"1"
"Potri.016G025700"	0	0	0	0	"0"	"1"
"Potri.016G025800"	1	0	0	0	"0"	"1"
"Potri.016G025900"	0	0	0	0	"0"	"1"
"Potri.016G026000"	0	0	0	0	"0"	"1"
"Potri.016G026100"	0	0	0	0	"0"	"0"
"Potri.016G026200"	0	0	0	0	"0"	"0"
"Potri.016G026300"	0	0	0	0	"0"	"1"
"Potri.016G026400"	0	0	0	0	"0"	"1"
"Potri.016G026500"	1	0	0	0	"0"	"0"
"Potri.016G026600"	1	0	0	0	"0"	"0"
"Potri.016G026700"	0	0	0	0	"0"	"0"
"Potri.016G026800"	0	0	0	0	"0"	"1"
"Potri.016G026900"	0	0	0	0	"0"	"0"
"Potri.016G027000"	0	0	0	0	"0"	"0"
"Potri.016G027100"	0	0	0	0	"0"	"0"
"Potri.016G027200"	0	0	0	0	"0"	"0"
"Potri.016G027300"	0	0	0	0	"0"	"0"
"Potri.016G027400"	0	0	0	0	"0"	"0"
"Potri.016G027500"	0	0	0	0	"0"	"0"
"Potri.016G027600"	1	0	0	0	"0"	"0"
"Potri.016G027700"	0	0	0	0	"0"	"1"
"Potri.016G027800"	0	0	0	0	"0"	"1"
"Potri.016G027900"	0	0	0	0	"0"	"0"
"Potri.016G028000"	1	0	0	0	"0"	"0"
"Potri.016G028100"	0	0	0	0	"0"	"0"
"Potri.016G028200"	0	0	0	0	"0"	"0"
"Potri.016G028300"	0	0	0	0	"0"	"0"
"Potri.016G028400"	0	0	0	0	"0"	"0"
"Potri.016G028500"	0	0	0	0	"0"	"0"
"Potri.016G028600"	1	0	0	0	"0"	"0"
"Potri.016G028700"	1	0	0	0	"0"	"0"
"Potri.016G028800"	0	0	0	0	"0"	"0"
"Potri.016G028900"	1	0	0	0	"0"	"1"
"Potri.016G029000"	0	0	0	0	"0"	"1"
"Potri.016G029100"	1	0	0	0	"0"	"1"
"Potri.016G029200"	1	0	0	0	"0"	"0"
"Potri.016G029300"	1	0	0	0	"0"	"0"
"Potri.016G029400"	0	0	0	0	"0"	"0"
"Potri.016G029500"	1	0	0	0	"0"	"0"
"Potri.016G029600"	0	0	0	0	"0"	"0"
"Potri.016G029700"	1	0	1	1	"0"	"0"
"Potri.016G029800"	0	0	0	0	"0"	"0"
"Potri.016G029900"	0	0	0	0	"0"	"0"
"Potri.016G030000"	1	0	0	0	"0"	"0"
"Potri.016G030100"	1	0	0	0	"0"	"0"
"Potri.016G030200"	1	1	0	0	"0"	"0"
"Potri.016G030300"	1	0	0	0	"0"	"0"
"Potri.016G030400"	1	1	0	0	"0"	"0"
"Potri.016G030500"	0	0	0	0	"0"	"0"
"Potri.016G030600"	0	0	0	0	"0"	"0"
"Potri.016G030700"	0	0	0	0	"0"	"0"
"Potri.016G030800"	1	0	1	0	"0"	"0"
"Potri.016G030900"	1	0	1	1	"0"	"1"
"Potri.016G031000"	0	0	0	0	"0"	"1"
"Potri.016G031100"	1	0	0	0	"1"	"1"
"Potri.016G031200"	0	0	0	0	"0"	"0"
"Potri.016G031300"	0	0	0	0	"0"	"0"
"Potri.016G031400"	0	0	0	0	"0"	"0"
"Potri.016G031500"	0	0	0	0	"0"	"0"
"Potri.016G031600"	0	0	0	0	"0"	"0"
"Potri.016G031700"	0	0	0	0	"0"	"0"
"Potri.016G031800"	0	0	0	0	"0"	"1"
"Potri.016G031900"	1	1	0	0	"0"	"1"
"Potri.016G032000"	0	0	0	0	"0"	"0"
"Potri.016G032100"	1	1	0	0	"0"	"0"
"Potri.016G032200"	0	0	0	0	"0"	"0"
"Potri.016G032300"	0	0	0	0	"0"	"0"
"Potri.016G032400"	1	0	0	0	"0"	"0"
"Potri.016G032500"	1	0	0	0	"0"	"0"
"Potri.016G032600"	0	0	0	0	"0"	"0"
"Potri.016G032700"	0	0	0	0	"0"	"0"
"Potri.016G032800"	0	0	0	0	"0"	"0"
"Potri.016G032900"	0	0	0	0	"0"	"0"
"Potri.016G033000"	0	0	0	0	"0"	"0"
"Potri.016G033100"	0	0	0	0	"0"	"0"
"Potri.016G033200"	0	0	0	0	"0"	"1"
"Potri.016G033300"	1	0	0	0	"0"	"0"
"Potri.016G033400"	0	0	0	0	"0"	"0"
"Potri.016G033500"	0	0	0	0	"0"	"0"
"Potri.016G033600"	0	0	0	0	"0"	"0"
"Potri.016G033700"	0	0	0	0	"0"	"0"
"Potri.016G033800"	0	0	0	0	"0"	"0"
"Potri.016G033900"	0	0	0	0	"0"	"0"
"Potri.016G034000"	0	0	0	0	"0"	"1"
"Potri.016G034100"	0	0	0	0	"0"	"1"
"Potri.016G034200"	1	0	0	0	"0"	"0"
"Potri.016G034300"	0	0	0	0	"0"	"0"
"Potri.016G034400"	0	0	0	0	"0"	"0"
"Potri.016G034500"	0	0	0	0	"0"	"0"
"Potri.016G034600"	0	0	0	0	"0"	"0"
"Potri.016G034700"	0	0	0	0	"0"	"0"
"Potri.016G034800"	0	0	0	0	"0"	"1"
"Potri.016G034900"	1	0	0	0	"0"	"0"
"Potri.016G035000"	0	0	0	0	"0"	"0"
"Potri.016G035100"	0	0	0	0	"0"	"0"
"Potri.016G035200"	0	0	0	0	"0"	"0"
"Potri.016G035300"	0	0	0	0	"0"	"0"
"Potri.016G035400"	0	0	0	0	"0"	"0"
"Potri.016G035500"	0	0	0	0	"0"	"0"
"Potri.016G035600"	0	0	0	0	"0"	"0"
"Potri.016G035700"	1	0	0	0	"0"	"0"
"Potri.016G035800"	1	0	0	0	"0"	"0"
"Potri.016G035900"	0	0	1	0	"0"	"0"
"Potri.016G036000"	1	0	0	0	"0"	"1"
"Potri.016G036100"	1	0	0	0	"0"	"1"
"Potri.016G036200"	1	0	0	0	"0"	"1"
"Potri.016G036300"	0	0	0	0	"0"	"0"
"Potri.016G036400"	1	0	0	0	"0"	"0"
"Potri.016G036500"	1	0	0	0	"0"	"0"
"Potri.016G036600"	0	0	0	0	"0"	"0"
"Potri.016G036700"	0	0	0	0	"0"	"0"
"Potri.016G036800"	0	0	0	0	"0"	"0"
"Potri.016G036900"	0	0	0	0	"0"	"0"
"Potri.016G037000"	0	0	0	0	"0"	"0"
"Potri.016G037100"	0	0	0	0	"0"	"1"
"Potri.016G037200"	0	0	0	0	"0"	"0"
"Potri.016G037300"	0	0	0	0	"0"	"1"
"Potri.016G037400"	1	0	0	0	"0"	"0"
"Potri.016G037500"	1	0	1	1	"0"	"0"
"Potri.016G037600"	1	0	0	0	"0"	"0"
"Potri.016G037700"	0	0	0	0	"0"	"1"
"Potri.016G037800"	0	0	0	0	"0"	"0"
"Potri.016G037900"	1	0	0	0	"0"	"0"
"Potri.016G038000"	0	0	0	0	"0"	"0"
"Potri.016G038100"	0	0	0	0	"0"	"0"
"Potri.016G038200"	0	0	0	0	"0"	"0"
"Potri.016G038300"	1	1	0	0	"0"	"0"
"Potri.016G038400"	1	1	0	0	"0"	"0"
"Potri.016G038500"	1	0	0	0	"0"	"0"
"Potri.016G038600"	0	0	0	0	"0"	"1"
"Potri.016G038700"	0	0	0	0	"0"	"0"
"Potri.016G038800"	0	0	0	0	"0"	"0"
"Potri.016G038900"	0	0	0	0	"0"	"0"
"Potri.016G039000"	0	0	0	0	"0"	"0"
"Potri.016G039100"	0	0	0	0	"0"	"0"
"Potri.016G039200"	0	0	0	0	"0"	"0"
"Potri.016G039300"	0	0	0	0	"0"	"0"
"Potri.016G039400"	0	0	0	0	"0"	"0"
"Potri.016G039500"	0	0	0	0	"0"	"1"
"Potri.016G039600"	0	0	0	0	"0"	"0"
"Potri.016G039700"	0	0	0	0	"0"	"0"
"Potri.016G039800"	0	0	0	0	"0"	"0"
"Potri.016G039900"	0	0	0	0	"0"	"0"
"Potri.016G040000"	0	0	0	0	"0"	"0"
"Potri.016G040100"	0	0	0	0	"0"	"0"
"Potri.016G040200"	1	0	0	0	"0"	"0"
"Potri.016G040300"	0	0	0	0	"0"	"0"
"Potri.016G040400"	0	0	0	0	"0"	"0"
"Potri.016G040500"	0	0	0	0	"0"	"0"
"Potri.016G040600"	0	0	0	0	"0"	"0"
"Potri.016G040700"	1	0	1	1	"0"	"0"
"Potri.016G040800"	1	0	0	0	"0"	"0"
"Potri.016G040900"	1	0	0	0	"0"	"0"
"Potri.016G041000"	0	0	0	0	"0"	"0"
"Potri.016G041100"	1	0	0	0	"0"	"0"
"Potri.016G041200"	1	0	0	0	"0"	"0"
"Potri.016G041300"	0	0	0	0	"0"	"0"
"Potri.016G041400"	0	0	0	0	"0"	"0"
"Potri.016G041500"	0	0	0	0	"0"	"0"
"Potri.016G041600"	0	0	1	0	"0"	"0"
"Potri.016G041700"	1	0	1	1	"0"	"0"
"Potri.016G041800"	1	0	1	0	"0"	"0"
"Potri.016G041900"	1	0	0	0	"0"	"0"
"Potri.016G042000"	1	0	1	1	"0"	"0"
"Potri.016G042100"	1	0	1	0	"0"	"0"
"Potri.016G042200"	0	0	0	0	"0"	"0"
"Potri.016G042300"	0	0	0	0	"0"	"0"
"Potri.016G042400"	1	0	0	0	"0"	"0"
"Potri.016G042500"	1	0	0	0	"0"	"0"
"Potri.016G042600"	0	0	0	0	"0"	"0"
"Potri.016G042700"	0	0	0	0	"0"	"0"
"Potri.016G042800"	0	0	0	0	"0"	"0"
"Potri.016G042900"	1	0	0	0	"0"	"1"
"Potri.016G043000"	0	0	0	0	"0"	"0"
"Potri.016G043100"	0	0	0	0	"0"	"0"
"Potri.016G043200"	1	0	0	0	"0"	"0"
"Potri.016G043300"	0	0	0	0	"0"	"0"
"Potri.016G043400"	1	0	0	0	"0"	"0"
"Potri.016G043500"	1	1	1	1	"0"	"0"
"Potri.016G043600"	1	0	0	0	"0"	"0"
"Potri.016G043700"	1	0	0	0	"0"	"0"
"Potri.016G043800"	1	1	0	0	"0"	"0"
"Potri.016G043900"	1	0	0	0	"0"	"0"
"Potri.016G044000"	1	0	0	0	"0"	"0"
"Potri.016G044100"	0	0	0	0	"0"	"0"
"Potri.016G044200"	0	0	0	0	"0"	"0"
"Potri.016G044300"	0	0	0	0	"0"	"0"
"Potri.016G044400"	0	0	0	0	"0"	"0"
"Potri.016G044500"	0	0	0	0	"0"	"0"
"Potri.016G044600"	0	0	0	0	"0"	"0"
"Potri.016G044700"	0	0	0	0	"0"	"0"
"Potri.016G044800"	0	0	0	0	"0"	"1"
"Potri.016G044900"	0	0	0	0	"0"	"0"
"Potri.016G045000"	1	0	0	0	"0"	"0"
"Potri.016G045100"	0	0	0	0	"0"	"0"
"Potri.016G045200"	1	1	0	0	"0"	"0"
"Potri.016G045300"	1	1	0	0	"0"	"1"
"Potri.016G045400"	1	1	0	0	"0"	"1"
"Potri.016G045500"	1	0	1	1	"0"	"1"
"Potri.016G045600"	0	0	0	0	"0"	"0"
"Potri.016G045700"	0	0	0	0	"0"	"0"
"Potri.016G045800"	0	0	0	0	"0"	"0"
"Potri.016G045900"	1	0	0	0	"0"	"0"
"Potri.016G046000"	0	0	0	0	"0"	"0"
"Potri.016G046100"	0	0	0	0	"0"	"0"
"Potri.016G046200"	0	0	0	0	"0"	"0"
"Potri.016G046300"	0	0	0	0	"0"	"0"
"Potri.016G046400"	0	0	0	0	"0"	"0"
"Potri.016G046500"	0	0	0	0	"0"	"0"
"Potri.016G046600"	1	0	0	0	"0"	"0"
"Potri.016G046700"	0	0	0	0	"0"	"1"
"Potri.016G046800"	0	0	0	0	"0"	"0"
"Potri.016G046900"	0	0	0	0	"0"	"0"
"Potri.016G047000"	0	0	0	0	"0"	"0"
"Potri.016G047100"	0	0	0	0	"0"	"0"
"Potri.016G047200"	0	0	0	0	"0"	"0"
"Potri.016G047300"	0	0	0	0	"0"	"0"
"Potri.016G047400"	0	0	0	0	"0"	"0"
"Potri.016G047500"	0	0	0	0	"0"	"0"
"Potri.016G047600"	0	0	0	0	"0"	"0"
"Potri.016G047700"	0	0	1	1	"0"	"0"
"Potri.016G047800"	0	0	0	0	"0"	"0"
"Potri.016G047900"	0	0	0	0	"0"	"0"
"Potri.016G048000"	0	0	0	0	"0"	"0"
"Potri.016G048100"	1	1	1	0	"0"	"1"
"Potri.016G048200"	1	1	1	0	"0"	"1"
"Potri.016G048300"	0	0	0	0	"0"	"0"
"Potri.016G048400"	0	0	0	0	"0"	"0"
"Potri.016G048500"	0	0	0	0	"0"	"0"
"Potri.016G048600"	1	0	0	0	"0"	"0"
"Potri.016G048700"	1	0	0	0	"0"	"0"
"Potri.016G048800"	0	0	0	0	"0"	"0"
"Potri.016G048900"	0	0	0	0	"0"	"0"
"Potri.016G049000"	1	0	0	0	"0"	"0"
"Potri.016G049100"	1	0	1	1	"0"	"0"
"Potri.016G049200"	0	0	0	0	"0"	"0"
"Potri.016G049300"	0	0	0	0	"0"	"1"
"Potri.016G049400"	0	0	0	0	"0"	"0"
"Potri.016G049500"	0	0	0	0	"0"	"0"
"Potri.016G049600"	0	0	0	0	"0"	"0"
"Potri.016G049700"	0	0	0	0	"0"	"0"
"Potri.016G049800"	0	0	1	0	"0"	"0"
"Potri.016G049900"	0	0	1	1	"0"	"0"
"Potri.016G050000"	0	0	1	1	"0"	"0"
"Potri.016G050100"	0	0	0	0	"0"	"0"
"Potri.016G050200"	0	0	0	0	"0"	"0"
"Potri.016G050300"	0	0	0	0	"0"	"0"
"Potri.016G050400"	0	0	0	0	"0"	"0"
"Potri.016G050500"	0	0	0	0	"0"	"0"
"Potri.016G050600"	0	0	0	0	"0"	"0"
"Potri.016G050700"	0	0	0	0	"0"	"0"
"Potri.016G050800"	1	0	0	0	"0"	"1"
"Potri.016G050900"	1	1	0	0	"0"	"0"
"Potri.016G051000"	0	0	0	0	"0"	"0"
"Potri.016G051100"	1	0	0	0	"0"	"0"
"Potri.016G051200"	1	1	0	0	"0"	"1"
"Potri.016G051300"	1	1	0	0	"0"	"0"
"Potri.016G051400"	1	0	0	0	"0"	"0"
"Potri.016G051500"	0	0	1	0	"0"	"0"
"Potri.016G051600"	0	0	1	1	"0"	"0"
"Potri.016G051700"	1	0	0	0	"0"	"0"
"Potri.016G051800"	1	0	1	0	"0"	"0"
"Potri.016G051900"	0	0	0	0	"0"	"1"
"Potri.016G052000"	0	0	0	0	"0"	"0"
"Potri.016G052100"	0	0	0	0	"0"	"0"
"Potri.016G052200"	0	0	0	0	"0"	"0"
"Potri.016G052300"	0	0	0	0	"0"	"0"
"Potri.016G052400"	0	0	0	0	"0"	"0"
"Potri.016G052500"	0	0	0	0	"0"	"0"
"Potri.016G052600"	0	0	0	0	"0"	"0"
"Potri.016G052700"	0	0	0	0	"0"	"0"
"Potri.016G052800"	1	0	1	1	"0"	"0"
"Potri.016G052900"	1	0	0	0	"0"	"0"
"Potri.016G053000"	0	0	0	0	"0"	"0"
"Potri.016G053100"	0	0	0	0	"0"	"0"
"Potri.016G053200"	0	0	1	0	"0"	"0"
"Potri.016G053300"	1	0	1	0	"0"	"0"
"Potri.016G053400"	0	0	0	0	"0"	"0"
"Potri.016G053500"	0	0	0	0	"0"	"0"
"Potri.016G053600"	0	0	0	0	"0"	"0"
"Potri.016G053700"	1	0	0	0	"0"	"0"
"Potri.016G053800"	0	0	0	0	"0"	"0"
"Potri.016G053900"	0	0	0	0	"0"	"0"
"Potri.016G054000"	0	0	0	0	"0"	"0"
"Potri.016G054100"	0	0	0	0	"0"	"0"
"Potri.016G054200"	0	0	0	0	"0"	"0"
"Potri.016G054300"	0	0	0	0	"0"	"0"
"Potri.016G054400"	0	0	0	0	"0"	"0"
"Potri.016G054500"	0	0	0	0	"0"	"0"
"Potri.016G054600"	0	0	0	0	"0"	"1"
"Potri.016G054700"	0	0	0	0	"0"	"0"
"Potri.016G054800"	0	0	0	0	"0"	"0"
"Potri.016G054900"	1	0	0	0	"0"	"0"
"Potri.016G055000"	1	0	0	0	"0"	"0"
"Potri.016G055100"	1	0	0	0	"0"	"0"
"Potri.016G055200"	1	0	0	0	"0"	"0"
"Potri.016G055300"	1	0	0	0	"0"	"0"
"Potri.016G055400"	0	0	0	0	"0"	"0"
"Potri.016G055500"	0	0	1	0	"0"	"0"
"Potri.016G055600"	1	0	1	0	"0"	"0"
"Potri.016G055700"	1	0	0	0	"0"	"0"
"Potri.016G055800"	0	0	0	0	"0"	"0"
"Potri.016G055900"	0	0	1	1	"0"	"0"
"Potri.016G056000"	1	0	0	0	"0"	"0"
"Potri.016G056100"	1	0	0	0	"0"	"0"
"Potri.016G056200"	0	0	0	0	"0"	"0"
"Potri.016G056300"	0	0	1	0	"0"	"0"
"Potri.016G056400"	1	0	1	0	"0"	"0"
"Potri.016G056500"	0	0	0	0	"0"	"0"
"Potri.016G056600"	0	0	0	0	"0"	"0"
"Potri.016G056700"	0	0	0	0	"0"	"0"
"Potri.016G056800"	0	0	0	0	"0"	"0"
"Potri.016G056900"	0	0	0	0	"0"	"0"
"Potri.016G057000"	0	0	0	0	"0"	"0"
"Potri.016G057100"	0	0	0	0	"0"	"0"
"Potri.016G057200"	0	0	0	0	"0"	"0"
"Potri.016G057300"	0	0	0	0	"0"	"0"
"Potri.016G057400"	0	0	0	0	"0"	"0"
"Potri.016G057500"	0	0	0	0	"0"	"1"
"Potri.016G057600"	0	0	0	0	"0"	"1"
"Potri.016G057700"	1	0	0	0	"0"	"1"
"Potri.016G057800"	1	0	0	0	"0"	"0"
"Potri.016G057900"	0	0	0	0	"0"	"0"
"Potri.016G058000"	0	0	0	0	"0"	"0"
"Potri.016G058100"	0	0	0	0	"0"	"0"
"Potri.016G058200"	0	0	0	0	"0"	"0"
"Potri.016G058300"	0	0	0	0	"0"	"0"
"Potri.016G058400"	0	0	0	0	"0"	"0"
"Potri.016G058500"	0	0	0	0	"0"	"0"
"Potri.016G058600"	0	0	0	0	"0"	"0"
"Potri.016G058700"	0	0	0	0	"0"	"0"
"Potri.016G058800"	0	0	0	0	"0"	"0"
"Potri.016G058900"	0	0	0	0	"0"	"0"
"Potri.016G059000"	0	0	0	0	"0"	"0"
"Potri.016G059100"	0	0	0	0	"0"	"0"
"Potri.016G059200"	0	0	0	0	"0"	"0"
"Potri.016G059300"	0	0	0	0	"0"	"0"
"Potri.016G059400"	0	0	0	0	"0"	"0"
"Potri.016G059500"	0	0	0	0	"0"	"0"
"Potri.016G059600"	0	0	0	0	"0"	"0"
"Potri.016G059700"	1	0	0	0	"0"	"0"
"Potri.016G059800"	1	0	0	0	"0"	"0"
"Potri.016G059900"	1	0	0	0	"0"	"0"
"Potri.016G060000"	1	0	0	0	"0"	"0"
"Potri.016G060100"	1	0	0	0	"0"	"0"
"Potri.016G060200"	1	0	0	0	"0"	"0"
"Potri.016G060300"	1	0	0	0	"0"	"0"
"Potri.016G060400"	1	0	0	0	"0"	"0"
"Potri.016G060500"	1	1	0	0	"0"	"1"
"Potri.016G060600"	0	0	0	0	"0"	"0"
"Potri.016G060700"	0	0	0	0	"0"	"0"
"Potri.016G060800"	0	0	0	0	"0"	"0"
"Potri.016G060900"	0	0	0	0	"0"	"0"
"Potri.016G061000"	0	0	0	0	"0"	"0"
"Potri.016G061100"	1	0	0	0	"0"	"0"
"Potri.016G061200"	0	0	0	0	"0"	"0"
"Potri.016G061300"	0	0	0	0	"0"	"0"
"Potri.016G061400"	0	0	0	0	"0"	"0"
"Potri.016G061500"	0	0	0	0	"0"	"0"
"Potri.016G061600"	0	0	0	0	"0"	"0"
"Potri.016G061700"	1	0	1	1	"0"	"0"
"Potri.016G061800"	0	0	0	0	"0"	"0"
"Potri.016G061900"	1	0	0	0	"0"	"1"
"Potri.016G062000"	1	1	0	0	"0"	"0"
"Potri.016G062100"	1	0	0	0	"0"	"0"
"Potri.016G062200"	0	0	0	0	"0"	"0"
"Potri.016G062300"	0	0	0	0	"0"	"0"
"Potri.016G062400"	0	0	0	0	"0"	"0"
"Potri.016G062500"	1	0	1	0	"0"	"0"
"Potri.016G062600"	1	1	0	0	"0"	"1"
"Potri.016G062700"	0	0	0	0	"0"	"1"
"Potri.016G062800"	1	0	0	0	"0"	"0"
"Potri.016G062900"	1	0	1	1	"0"	"0"
